rank,hand,label,notation,combos,equity_pct,hi_equity_pct,lo_equity_pct,hi_win_pct,hi_tie_pct,lo_win_pct,lo_tie_pct,hi_numerator,lo_numerator,denominator,hi_win_count,hi_tie_count,lo_win_count,lo_tie_count,deals,rank_low,rank_high
14249,AcJcTc9c,AJT9 (m),(AJT9),4,44.831154,44.831154,0,54.167884,2.194738,0,0,1515762391496,0,3381046986240,457860401580,18551282616,0,0,845261746560,14249,14249
14250,KcQdJdTd,KQJT (3s),K(QJT),12,44.830962,44.830962,0,53.957534,2.204183,0,0,4547267701512,0,10143140958720,1368247188840,55893359268,0,0,2535785239680,14250,14250
14251,Tc7d5h2s,T752 (r),T752,24,44.830488,26.663632,18.166856,37.571238,1.509594,35.118333,2.430758,5409059549064,3685379592768,20286281917440,1905451816440,76560117024,1781050994112,123277604544,5071570479360,14251,14251
14252,JcTd8h5s,JT85 (r),JT85,24,44.829276,36.495014,8.334262,45.971095,2.119725,15.975514,1.386019,7403481335472,1690711881216,20286281917440,2331456507024,107503347096,810209468928,70292943360,5071570479360,14252,14252
14253,9c3d2h2c,9322 (ss),(92)32,24,44.828641,29.165182,15.663459,38.63173,0.405897,30.485555,1.682726,5916530953848,3177533489664,20286281917440,1959235428048,20585332080,1546096429056,85340631552,5071570479360,14253,14253
14254,KcQdJd9h,KQJ9 (ss),K(QJ)9,24,44.823573,44.823573,0,54.100341,2.100692,0,0,9093036480576,0,20286281917440,2743736923176,106538060160,0,0,5071570479360,14254,14254
14255,Kc9d9c8c,K998 (3s),(K98)9,12,44.818937,44.818937,0,55.416408,0.789126,0,0,4546047993036,0,10143140958720,1405241081892,20010548196,0,0,2535785239680,14255,14255
14256,QcJdTd6c,QJT6 (ds),(Q6)(JT),12,44.818532,44.818532,0,54.0388,1.833508,0,0,4546006913616,0,10143140958720,1370307925236,46493823960,0,0,2535785239680,14256,14256
14257,Tc5d2h2d,T522 (ss),T(52)2,24,44.817615,30.297344,14.520272,40.064968,0.467282,28.279583,1.52192,6146204563440,2945623226880,20286281917440,2031923108352,23698547904,1434218990592,77185245696,5071570479360,14257,14257
14258,8c6d5h2s,8652 (r),8652,24,44.817256,25.014518,19.802737,38.581818,1.570101,38.371692,2.467565,5074515717672,4017239097216,20286281917440,1956704112576,79628757216,1946047396512,125144304192,5071570479360,14258,14258
14259,Tc6d5s5h,T655 (r),T655,12,44.815515,32.585869,12.229647,43.853254,0.836798,23.753658,1.41127,3305230597056,1240470295296,10143140958720,1112024338056,21219393552,602341764864,35786765568,2535785239680,14259,14259
14260,Ac6h6d6c,A666 (ss),(A6)66,12,44.810594,31.101132,13.709462,40.565064,0.020167,27.048197,0.741453,3154631630184,1390570033920,10143140958720,1028642909808,511399152,685884195072,18801643776,2535785239680,14260,14260
14261,Qc9c8d8c,Q988 (3s),(Q98)8,12,44.808785,44.808785,0,54.690689,1.037017,0,0,4545018226776,0,10143140958720,1386838421832,26296520340,0,0,2535785239680,14261,14261
14262,8c7d5h2s,8752 (r),8752,24,44.808364,25.910543,18.897821,38.729097,1.652539,36.550791,2.489701,5256285780264,3833665182528,20286281917440,1964173466136,83809659696,1853699119104,126266944320,5071570479360,14262,14262
14263,Kc9d7h2s,K972 (r),K972,24,44.806983,33.399045,11.407937,42.17976,1.7052,21.930897,1.769955,6775424438136,2314246351872,20286281917440,2139176235432,86480411640,1112240910336,89764531200,5071570479360,14263,14263
14264,9c7c3d3c,9733 (3s),(973)3,12,44.806833,32.816571,11.990261,43.587981,0.837102,23.360698,1.23965,3328631074812,1216189122816,10143140958720,1105297598880,21227120532,592377136128,31434850560,2535785239680,14264,14264
14265,Tc4c2h2d,T422 (ss),(T4)22,12,44.805546,29.641946,15.163599,39.265741,0.451168,29.526884,1.600629,3006624415920,1538065251072,10143140958720,995694863052,11440642824,748738364160,40588522752,2535785239680,14265,14265
14266,7c6d5h2s,7652 (r),7652,24,44.804428,24.38666,20.417768,37.666884,1.54861,39.614607,2.441861,4947146586840,4142006074752,20286281917440,1910302582608,78538823736,2009082692928,123840688896,5071570479360,14266,14266
14267,9c7d5s5h,9755 (r),9755,12,44.803349,33.71411,11.089239,45.110865,0.975349,21.559636,1.237683,3419669704704,1124797132032,10143140958720,1143914662644,24732745836,546706079232,31384973568,2535785239680,14267,14267
14268,Qc9d8d3d,Q983 (3s),Q(983),12,44.802097,35.832259,8.969839,45.607737,1.670343,17.245732,1.38789,3634516497180,909823388928,10143140958720,1156514275104,42356301036,437314736640,35193915648,2535785239680,14268,14268
14269,QcJdTc6d,QJT6 (ds),(QT)(J6),12,44.800881,44.800881,0,54.026942,1.833443,0,0,4544216490816,0,10143140958720,1370007226212,46492172856,0,0,2535785239680,14269,14269
14270,Kc9c8d4c,K984 (3s),(K94)8,12,44.800728,36.136129,8.664599,46.439401,1.646965,16.635253,1.38789,3665338453860,878862498048,10143140958720,1177603484292,41763500556,421834291200,35193915648,2535785239680,14270,14270
14271,QcTc9d7d,QT97 (ds),(QT)(97),12,44.796804,44.796804,0,54.718341,1.882428,0,0,4543802959776,0,10143140958720,1387539618240,47734341756,0,0,2535785239680,14271,14271
14272,Tc9d9c7h,T997 (ss),(T9)97,24,44.795418,44.795418,0,55.831569,0.914131,0,0,9087324750912,0,20286281917440,2831537363256,46360811208,0,0,5071570479360,14272,14272
14273,9d9c2d2c,9922 (ds),(92)(92),6,44.789688,44.789688,0,55.203412,0.187207,0,0,2271540619644,0,5071570479360,699919991544,2373582492,0,0,1267892619840,14273,14273
14274,Qc8c4d4c,Q844 (3s),(Q84)4,12,44.789514,35.183509,9.606005,45.662944,0.683083,18.723169,0.97768,3568712899308,974350595328,10143140958720,1157914196724,17321511936,474779360256,24791874816,2535785239680,14274,14274
14275,KcJcTd7h,KJT7 (ss),(KJ)T7,24,44.787567,44.787567,0,53.678741,2.088989,0,0,9085732198704,0,20286281917440,2722355180544,105944539128,0,0,5071570479360,14275,14275
14276,Qc9d9c7h,Q997 (ss),(Q9)97,24,44.784106,44.784106,0,55.606423,0.773324,0,0,9085030042176,0,20286281917440,2820118943880,39219695304,0,0,5071570479360,14276,14276
14277,8c4c3c2c,8432 (m),(8432),4,44.783793,22.517171,22.266621,34.6164,1.016602,43.141668,2.783149,761316143724,752844925280,3381046986240,292599183648,8592944256,364660017184,23524890912,845261746560,14277,14277
14278,Jc5h5d2s,J552 (r),J552,12,44.782678,30.646319,14.136359,40.529886,0.466185,27.511759,1.52192,3108499289208,1433870855424,10143140958720,1027750873704,11821454496,697639116288,38592622848,2535785239680,14278,14278
14279,Tc9d8c3h,T983 (ss),(T8)93,24,44.780826,35.810987,8.969839,45.97245,1.703357,17.245732,1.38789,7264717766496,1819646777856,20286281917440,2331525177624,86386967136,874629473280,70387831296,5071570479360,14279,14279
14280,KcJdTh7c,KJT7 (ss),(K7)JT,24,44.775673,44.775673,0,53.525171,2.090771,0,0,9083319262080,0,20286281917440,2714566760376,106034946672,0,0,5071570479360,14280,14280
14281,KcJdTc7h,KJT7 (ss),(KT)J7,24,44.772492,44.772492,0,53.658511,2.091653,0,0,9082673909232,0,20286281917440,2721329186856,106079646048,0,0,5071570479360,14281,14281
14282,AcKcQc9c,AKQ9 (m),(AKQ9),4,44.771739,44.771739,0,53.559084,2.010983,0,0,1513753517864,0,3381046986240,452714448624,16998068064,0,0,845261746560,14282,14282
14283,Jc7c3d3c,J733 (3s),(J73)3,12,44.771027,32.780765,11.990261,42.792605,0.606389,23.360698,1.23965,3324999249360,1216189122816,10143140958720,1085128570044,15376722780,592377136128,31434850560,2535785239680,14283,14283
14284,JdJc4s4h,JJ44 (r),JJ44,6,44.771026,44.771026,0,54.840069,0.264331,0,0,2270594134392,0,5071570479360,695313192084,3351431484,0,0,1267892619840,14284,14284
14285,KcQd9h8c,KQ98 (ss),(K8)Q9,24,44.768308,44.768308,0,53.909074,2.122453,0,0,9081825263664,0,20286281917440,2734036681776,107641697352,0,0,5071570479360,14285,14285
14286,KcQcJd8h,KQJ8 (ss),(KQ)J8,24,44.767474,44.767474,0,53.37923,2.012356,0,0,9081655910496,0,20286281917440,2707165256064,102058055184,0,0,5071570479360,14286,14286
14287,KcQdJh9d,KQJ9 (ss),K(Q9)J,24,44.765855,44.765855,0,54.024224,2.100691,0,0,9081327547296,0,20286281917440,2739876574152,106538024064,0,0,5071570479360,14287,14287
14288,9c5c2h2d,9522 (ss),(95)22,12,44.763446,30.243174,14.520272,40.678842,0.595377,28.279583,1.52192,3067607798508,1472811613440,10143140958720,1031528078436,15097488396,717109495296,38592622848,2535785239680,14288,14288
14289,Qc9c7c2c,Q972 (m),(Q972),4,44.76329,33.355352,11.407937,42.63797,1.532685,21.930897,1.769955,1127760140388,385707725312,3381046986240,360402447056,12955196376,185373485056,14960755200,845261746560,14289,14289
14290,KcQc9d5d,KQ95 (ds),(KQ)(95),12,44.762854,44.762854,0,54.164003,1.770087,0,0,4540359400584,0,10143140958720,1373482786932,44885614668,0,0,2535785239680,14290,14290
14291,9c5d4h2s,9542 (r),9542,24,44.762789,24.221053,20.541736,35.333601,1.325985,39.80274,2.561464,4913551157928,4167154496448,20286281917440,1791968487576,67248287808,2018624034240,129906427968,5071570479360,14291,14291
14292,KcQdJh8c,KQJ8 (ss),(K8)QJ,24,44.762183,44.762183,0,53.239791,2.016338,0,0,9080582623632,0,20286281917440,2700093532224,102259997064,0,0,5071570479360,14292,14292
14293,KcJdTd2c,KJT2 (ds),(K2)(JT),12,44.757786,44.757786,0,53.724349,1.787289,0,0,4539845341104,0,10143140958720,1362334100304,45321816036,0,0,2535785239680,14293,14293
14294,KcQc9d8h,KQ98 (ss),(KQ)98,24,44.75245,44.75245,0,54.023617,2.117278,0,0,9078608079024,0,20286281917440,2739845819112,107379240864,0,0,5071570479360,14294,14294
14295,KcQdJc8h,KQJ8 (ss),(KJ)Q8,24,44.748144,44.748144,0,53.35514,2.016133,0,0,9077734668912,0,20286281917440,2705943544680,102249590472,0,0,5071570479360,14295,14295
14296,Tc9d8h2c,T982 (ss),(T2)98,24,44.7474,35.472322,9.275078,45.473226,1.683127,17.856212,1.38789,7196015240304,1881568559616,20286281917440,2306206683696,85360950912,905590364160,70387831296,5071570479360,14296,14296
14297,JcTd7h7d,JT77 (ss),J(T7)7,24,44.746778,44.746778,0,54.258876,1.165571,0,0,9077457467592,0,20286281917440,2751777137568,59112747336,0,0,5071570479360,14297,14297
14298,Tc9c8h8d,T988 (ss),(T9)88,12,44.746204,44.746204,0,54.798034,1.090853,0,0,4538670516504,0,10143140958720,1389560449140,27661698672,0,0,2535785239680,14298,14298
14299,Qc7d5s5h,Q755 (r),Q755,12,44.745674,33.656435,11.089239,44.676367,0.772894,21.559636,1.237683,3413819609640,1124797132032,10143140958720,1132896732120,19598930280,546706079232,31384973568,2535785239680,14299,14299
14300,KcTd9s9h,KT99 (r),KT99,12,44.744407,44.744407,0,55.734248,1.264145,0,0,4538488318560,0,10143140958720,1413300839088,32056002780,0,0,2535785239680,14300,14300
14301,JdJc9h6s,JJ96 (r),JJ96,12,44.743188,44.743188,0,55.07664,0.864587,0,0,4538364597672,0,10143140958720,1396625298972,21924060324,0,0,2535785239680,14301,14301
14302,KcJdTh9h,KJT9 (ss),KJ(T9),24,44.742537,44.742537,0,54.401998,2.209519,0,0,9076597109832,0,20286281917440,2759035675872,112057334352,0,0,5071570479360,14302,14302
14303,Qc9d8d4d,Q984 (3s),Q(984),12,44.74218,36.077581,8.664599,45.97977,1.685994,16.635253,1.38789,3659399849124,878862498048,10143140958720,1165948211364,42753180324,421834291200,35193915648,2535785239680,14303,14303
14304,KcQc7h7d,KQ77 (ss),(KQ)77,12,44.741796,44.741796,0,54.096505,1.025447,0,0,4538223417720,0,10143140958720,1371771177720,26003121036,0,0,2535785239680,14304,14304
14305,9c6d4h2s,9642 (r),9642,24,44.738245,24.908226,19.830019,36.098937,1.361005,38.403771,2.512532,5052952994160,4022773503168,20286281917440,1830783050760,69024320520,1947674337216,127424828736,5071570479360,14305,14305
14306,Tc8d7h5s,T875 (r),T875,24,44.736279,31.146794,13.589486,42.975852,1.845857,26.129325,2.099293,6318526374528,2756801370432,20286281917440,2179550624376,93613946352,1325167123776,106467122880,5071570479360,14306,14306
14307,TdTc9h5c,TT95 (ss),(T5)T9,24,44.735529,44.735529,0,55.544762,0.727418,0,0,9075175543368,0,20286281917440,2816991751608,36891497280,0,0,5071570479360,14307,14307
14308,Jc6d3h2s,J632 (r),J632,24,44.734639,24.290933,20.443706,34.207996,1.128563,39.58107,2.612684,4927727144064,4147267834176,20286281917440,1734882647424,57235874280,2007381852480,132504129216,5071570479360,14308,14308
14309,KcQcTc9d,KQT9 (3s),(KQT)9,12,44.734452,44.734452,0,54.292285,2.241442,0,0,4537478572428,0,10143140958720,1376735756556,56838146988,0,0,2535785239680,14309,14309
14310,Tc6d2h2d,T622 (ss),T(62)2,24,44.734339,31.026056,13.708283,40.844496,0.536199,26.7096,1.41393,6294033235920,2780900860416,20286281917440,2071457416512,27193693968,1354596203520,71708453376,5071570479360,14310,14310
14311,AcQcJc9c,AQJ9 (m),(AQJ9),4,44.733528,44.733528,0,53.681091,2.10027,0,0,1512461587928,0,3381046986240,453745725336,17752781676,0,0,845261746560,14311,14311
14312,Jc8d7h3s,J873 (r),J873,24,44.732197,30.283653,14.448544,40.779976,1.640492,27.846084,2.102008,6143427170760,2931072388416,20286281917440,2068185203520,83198697792,1412233789248,106604809920,5071570479360,14312,14312
14313,QcTd7h7c,QT77 (ss),(Q7)T7,24,44.731355,44.731355,0,54.236027,1.119927,0,0,9074328821736,0,20286281917440,2750618340552,56797895712,0,0,5071570479360,14313,14313
14314,9c4d2h2c,9422 (ss),(92)42,24,44.730637,29.567038,15.163599,39.270469,0.421044,29.526884,1.600629,5998052668104,3076130502144,20286281917440,1991629523424,21353524368,1497476728320,81177045504,5071570479360,14314,14314
14315,7c5d4h3s,7543 (r),7543,24,44.729967,23.447079,21.282888,37.185178,1.529752,41.281852,2.567847,4756540451664,4317506664000,20286281917440,1885872518448,77582461968,2093638242432,130230179136,5071570479360,14315,14315
14316,TdTc9c6c,TT96 (3s),(T96)T,12,44.729695,44.729695,0,55.609665,0.837321,0,0,4536996025572,0,10143140958720,1410141689112,21232658016,0,0,2535785239680,14316,14316
14317,Tc9c8d3h,T983 (ss),(T9)83,24,44.726227,35.756388,8.969839,45.988444,1.700152,17.245732,1.38789,7253641720920,1819646777856,20286281917440,2332336370016,86224421832,874629473280,70387831296,5071570479360,14317,14317
14318,KcJdTc2d,KJT2 (ds),(KT)(J2),12,44.726216,44.726216,0,53.707256,1.787083,0,0,4536643165992,0,10143140958720,1361900672052,45316576680,0,0,2535785239680,14318,14318
14319,Tc9d8d3h,T983 (ss),T(98)3,24,44.721334,35.751495,8.969839,45.884162,1.70258,17.245732,1.38789,7252649162808,1819646777856,20286281917440,2327047627608,86347523184,874629473280,70387831296,5071570479360,14319,14319
14320,KcTc7d7c,KT77 (3s),(KT7)7,12,44.716572,44.716572,0,54.153331,1.11861,0,0,4535664975576,0,10143140958720,1373212176780,28365541356,0,0,2535785239680,14320,14320
14321,8c4h4d2s,8442 (r),8442,12,44.716051,26.825651,17.8904,38.259882,0.544311,34.876196,1.809208,2720963547108,1814648501376,10143140958720,970188446988,13802547216,884385434304,45877632768,2535785239680,14321,14321
14322,7c6d4h2s,7642 (r),7642,24,44.713343,23.635678,21.077665,36.511128,1.443977,40.891641,2.527377,4794800282736,4275874454976,20286281917440,1851687604176,73232297664,2073848375232,128177704512,5071570479360,14322,14322
14323,8c7d6h4s,8764 (r),8764,24,44.713156,27.474965,17.238191,41.039584,1.771813,33.297141,2.358482,5573648829288,3496987956480,20286281917440,2081351425896,89858761920,1688687948928,119612058624,5071570479360,14323,14323
14324,QcJcTd6d,QJT6 (ds),(QJ)(T6),12,44.707356,44.707356,0,53.909068,1.833529,0,0,4534730182104,0,10143140958720,1367018193840,46494357192,0,0,2535785239680,14324,14324
14325,Qc9d9c6h,Q996 (ss),(Q9)96,24,44.707262,44.707262,0,55.58094,0.75776,0,0,9069441227376,0,20286281917440,2818826565120,38430345696,0,0,5071570479360,14325,14325
14326,9c3d3c2c,9332 (3s),(932)3,12,44.703317,29.039858,15.663459,38.490714,0.396613,30.485555,1.682726,2945553706968,1588766744832,10143140958720,976041851952,10057244964,773048214528,42670315776,2535785239680,14326,14326
14327,Kc9d9c6h,K996 (ss),(K9)96,24,44.70134,44.70134,0,55.607825,0.669188,0,0,9068239857120,0,20286281917440,2820190018152,33938320680,0,0,5071570479360,14327,14327
14328,Qc9d8h6s,Q986 (r),Q986,24,44.700748,36.764565,7.936183,46.897578,2.02397,15.183098,1.378535,7458163226040,1609956466176,20286281917440,2378443721544,102647079576,770021537280,69913391616,5071570479360,14328,14328
14329,KcQcTd9c,KQT9 (3s),(KQ9)T,12,44.700297,44.700297,0,54.246335,2.242244,0,0,4534014179772,0,10143140958720,1375570565736,56858490780,0,0,2535785239680,14329,14329
14330,Kc9d8d2d,K982 (3s),K(982),12,44.700258,35.425179,9.275078,45.27922,1.625541,17.856212,1.38789,3593225854632,940784279808,10143140958720,1148183774832,41220237048,452795182080,35193915648,2535785239680,14330,14330
14331,Jc9c8c2d,J982 (3s),(J98)2,12,44.697838,35.42276,9.275078,45.251018,1.673888,17.856212,1.38789,3592980450048,940784279808,10143140958720,1147468644636,42446193288,452795182080,35193915648,2535785239680,14331,14331
14332,Tc9d8c4h,T984 (ss),(T8)94,24,44.696705,36.032106,8.664599,46.302968,1.717893,16.635253,1.38789,7309574616312,1757724996096,20286281917440,2348287645128,87124168200,843668582400,70387831296,5071570479360,14332,14332
14333,8c7d4h3s,8743 (r),8743,24,44.69603,25.59523,19.1008,38.286721,1.592772,36.913991,2.575217,5192320455720,3874842125952,20286281917440,1941738043176,80778556824,1872119083008,130603959936,5071570479360,14333,14333
14334,QcTd9d6c,QT96 (ds),(Q6)(T9),12,44.694311,44.694311,0,54.558089,1.85468,0,0,4533406922208,0,10143140958720,1383475961724,47030691432,0,0,2535785239680,14334,14334
14335,KcQdTd2c,KQT2 (ds),(K2)(QT),12,44.690011,44.690011,0,53.395176,1.755643,0,0,4532970790248,0,10143140958720,1353986998164,44519327424,0,0,2535785239680,14335,14335
14336,KcQcTd3d,KQT3 (ds),(KQ)(T3),12,44.689267,44.689267,0,53.482039,1.766414,0,0,4532895345576,0,10143140958720,1356189652236,44792466516,0,0,2535785239680,14336,14336
14337,Qc4d3s3h,Q433 (r),Q433,12,44.68893,30.056852,14.632077,39.846076,0.665214,28.46384,1.600629,3048708895812,1484152236288,10143140958720,1010410922016,16868394744,721781856768,40588522752,2535785239680,14337,14337
14338,KcJc9d5d,KJ95 (ds),(KJ)(95),12,44.686816,44.686816,0,54.260489,1.803082,0,0,4532646783024,0,10143140958720,1375929475212,45722286744,0,0,2535785239680,14338,14338
14339,Tc9d8h2d,T982 (ss),T(92)8,24,44.682556,35.407477,9.275078,45.374353,1.682298,17.856212,1.38789,7182860629200,1881568559616,20286281917440,2301192303528,85318907400,905590364160,70387831296,5071570479360,14339,14339
14340,Qc6d4s4h,Q644 (r),Q644,12,44.680093,31.924332,12.75576,42.52198,0.727294,24.804556,1.41393,3238130038428,1293834743040,10143140958720,1078266101136,18442606512,628990258176,35854226688,2535785239680,14340,14340
14341,Kc9d9c7c,K997 (3s),(K97)9,12,44.679935,44.679935,0,55.28899,0.773053,0,0,4531948799124,0,10143140958720,1402010037792,19602953508,0,0,2535785239680,14341,14341
14342,TdTc3h3c,TT33 (ss),(T3)T3,24,44.679907,44.679907,0,54.886411,0.222107,0,0,9063891838320,0,20286281917440,2783603006616,11264308200,0,0,5071570479360,14342,14342
14343,KcQd9c8h,KQ98 (ss),(K9)Q8,24,44.678771,44.678771,0,53.929794,2.1212,0,0,9063661419264,0,20286281917440,2735087534664,107578156680,0,0,5071570479360,14343,14343
14344,Tc9d8h2h,T982 (ss),T9(82),24,44.676841,35.401762,9.275078,45.279391,1.68542,17.856212,1.38789,7181701290552,1881568559616,20286281917440,2296376219352,85477257696,905590364160,70387831296,5071570479360,14344,14344
14345,KhKdKc7c,KKK7 (ss),(K7)KK,12,44.676322,44.676322,0,55.335972,0.007003,0,0,4531582335216,0,10143140958720,1403201422884,177582816,0,0,2535785239680,14345,14345
14346,JdJc9h5s,JJ95 (r),JJ95,12,44.675685,44.675685,0,55.095013,0.848841,0,0,4531517701428,0,10143140958720,1397091209808,21524773020,0,0,2535785239680,14346,14346
14347,KcQdTc2d,KQT2 (ds),(KT)(Q2),12,44.674599,44.674599,0,53.3878,1.755631,0,0,4531407537312,0,10143140958720,1353799963116,44519033592,0,0,2535785239680,14347,14347
